log_density
-10097.172014432577
-10124.532612152987
-10133.48982786917
-10097.431722721518
-10057.680504346798
-10098.78417449052
-10036.662524818581
-10201.093523994552
-10148.601210546345
-10087.712289954952
-10094.166885227485
-10169.404538590927
-10196.07714140831
-10130.893417519166
-10122.817908286579
-10156.713935823935
-10266.622996025297
-10121.228676603607
-10117.305501248082
-10142.626885002364
-10044.523421738872
-10238.417468341882
-10125.06657427942
-10201.640134421348
-10158.83507050573
-10175.611861868581
-10127.888117399829
-10140.969304669316
-10084.453674484517
-10053.449553072725
-10113.284954285818
-10151.30463159076
-10109.83605676637
-10178.52852433359
-10167.745918704632
-10160.334878186377
-10130.48992078739
-10142.095613719146
-10170.476408636241
-10190.954619049597
-10157.388534566246
-10121.295041248646
-10202.230862966166
-10173.180935420474
-10191.06256251803
-10168.593776939328
-10143.601303240583
-10150.568882039192
-10083.707510234542
-10183.866359043908
-10210.63331558515
-10274.791758767482
-10138.92409639459
-10087.383702532152
-10096.777349686014
-10165.579750729576
-10171.346548088686
-10118.924261182245
-10200.71642669966
-10083.112052424842
-10163.532748137322
-10126.35298688348
-10163.359554418405
-10195.351368489784
-10111.691229286433
-10139.915761840715
-10126.818068728888
-10233.71370927832
-10123.43714292985
-10162.430104851199
-10156.138769136896
-10126.370637803
-10151.558733911264
-10120.23545599906
-10083.941607946403
-10046.533258908752
-10160.23917865324
-10112.153530834612
-10180.248813409371
-10150.281791113077
-10095.632778321864
-10173.209744114212
-10182.644188450637
-10229.904530436064
-10188.949251205237
-10163.800756330918
-10192.527252376789
-10143.406070082206
-10130.424346103351
-10136.41930956008
-10206.139168321384
-10268.50480804731
-10170.498545764127
-10172.891855449143
-10172.214338311565
-10170.431962685752
-10171.642609332486
-10170.710736864712
-10173.096597698815
-10084.166758765692
-10160.215675945416
-10140.668618265358
-10131.105153538481
-10070.771680964444
-10175.53722965552
-10154.14192921916
-10116.438456199116
-10047.275622810137
-10088.45278043875
-10174.43409729559
-10136.119979887864
-10137.18935660462
-10089.64790107578
-10178.246917596975
-10160.58138841721
-10160.577675124096
-10164.813870543912
-10172.35938778583
-10194.791782187885
-10266.202049106954
-10186.901289213936
-10163.74476917312
-10151.427342107663
-10163.843811375144
-10144.81768655478
-10165.551944850346
-10179.626102565628
-10071.713989467085
-10211.303306218535
-10112.84307046169
-10177.267209319685
-10050.807516644414
-10120.374565003807
-10118.846859247009
-10150.725550212754
-10126.848765109162
-10082.3230665505
-10174.493406262114
-10081.754952524308
-10189.024042313307
-10151.547270256055
-10173.776015926498
-10157.04596035309
-10076.23112006835
-10144.290061195483
-10195.209178338924
-10196.414545895595
-10187.95846490351
-10188.227759756795
-10107.734308553481
-10054.953431041782
-10241.08762529371
-10140.536614383687
-10145.956637510259
-10147.298604141095
-10227.959722806976
-10146.58059264866
-10046.353818503694
-10046.221987677322
-10046.516952558983
-10175.063063420688
-10087.550590972476
-10150.224480284745
-10211.767628298407
-10110.368535201418
-10142.983442003466
-10138.856559505228
-10222.207497352218
-10097.919238223765
-10026.418100697658
-10188.003340562243
-10179.220361378599
-10150.336756634377
-10073.70830425893
-10201.135586688039
-10058.458667668569
-10180.61188941875
-10163.965778139114
-10010.672475259076
-10168.696634296633
-10153.846823640737
-10135.322695361781
-10098.017109792123
-10152.922020983531
-10146.520091406794
-10188.227853987768
-10189.762455050966
-10174.723904613329
-10123.151076718126
-10119.457758164468
-10132.152097620878
-10127.200132113187
-10154.23762016001
-10091.321484850603
-10195.809346181308
-10210.916458723665
-10156.56675658924
-10206.457160560347
-10167.100816241686
-10086.550780621887
-10149.151531216157
-10200.67368274209
-10173.606047189143
-10208.641941653206
-10130.4020384451
-10150.121787257696
-10161.59303834134
-10088.319795602538
-10175.969395316504
-10154.780005436736
-10193.87878328132
-10044.939094490566
-10119.29066248906
-10080.431260209794
-10116.56355672856
-10014.72529048465
-10085.689415804805
-10206.27857976556
-10121.960436929887
-10159.635200515953
-10172.547174234565
-10118.712173696103
-10124.417405328699
-10195.137887047185
-10159.950564304356
-10152.245545170363
-10129.754430820618
-10131.53850116064
-10194.834327886269
-10113.358608183862
-10110.728191455979
-10102.219562057096
-10160.300775819956
-10101.262685929287
-10108.7047480105
-10143.788690368481
-10114.636789516726
-10185.903994614684
-10226.522267111937
-10123.273899524
-10060.87546012129
-10103.401632773232
-10136.981722093422
-10212.204553735066
-10180.963189500255
-10167.468158472499
-10124.333517369996
-10215.824593807964
-10075.385739647832
-10124.354269039488
-10080.883918303343
-10131.4465420091
-10054.592358857557
-10048.255297267488
-10091.861447112475
-10113.351154310963
-10081.020015054972
-10188.723408674228
-10178.440289617967
-10140.806356454372
-10150.62784929215
-10181.416455765167
-10110.820450659137
-10143.741502411875
-10077.790192576995
-10190.53326308763
-10199.100456416
-10115.027677299495
-10152.838955568934
-10138.23467655676
-10184.058298903172
-10118.888815561662
-10091.233028371627
-10145.212797152242
-10188.580588835372
-10171.284218129827
-10219.480601926703
-10157.576258390745
-10184.356370489506
-10180.888206038806
-10211.296084872889
-10193.173867578753
-10053.952907981113
-10105.824095183274
-10110.011708450811
-10131.68638865651
-10087.371409436444
-10141.775960432838
-10119.018999517473
-10113.422321720245
-10104.878171360957
-10208.62996778959
-10156.114002804748
-10085.977802813859
-10174.017424614642
-10201.618718232257
-10120.19803169036
-10117.305181968322
-10135.591790579889
-10108.552345445925
-10167.752403655044
-10169.264087034522
-10123.417269533636
-10232.068083417558
-10130.370818962372
-10164.022335248726
-10216.448122582444
-10194.867980941897
-10213.835294886878
-10109.968301791065
-10077.971270737671
-10238.799136839862
-10096.933802967258
-10143.73242475824
-10152.041791133932
-10144.858292376382
-10078.754550506183
-10124.857044494114
-10154.790591654459
-10162.391160112766
-10140.99120173004
-10145.562695843844
-10144.61119522397
-10206.924225671688
-10234.838628116297
-10182.099020794165
-10094.721848514837
-10118.804864518821
-10168.063940036422
-10093.368867312167
-10106.241313960447
-10127.232204569082
-10082.19783706497
-10146.104569079824
-10147.521295298327
-10158.595303929298
-10178.268901201745
-10179.407654787175
-10149.784175752506
-10099.007948334394
-10161.19802563162
-10120.651898098627
-10067.668397296493
-10121.307759914522
-10054.299761773156
-10250.744864677705
-10123.835369105667
-10228.181454120553
-10177.47152963873
-10113.439323285464
-10097.331439599304
-10175.515151002422
-10108.34905371407
-10093.373265166301
-10078.97883233657
-10075.906739125121
-10151.49456708106
-10172.348959027475
-10138.680325810516
-10182.251804036357
-10106.499052533076
-10108.35005229634
-10164.690095450249
-10160.864082991178
-10231.80260695553
-10203.200351403602
-10145.572192350759
-10169.623594728406
-10094.982421176093
-10160.78843041067
-10108.050655351037
-10161.04394547635
-10054.260364288137
-10217.293505786394
-10146.836102473093
-10147.705139890073
-10179.579890607763
-10064.676273994573
-10065.497775788976
-10059.575897557104
-10060.457234697124
-10059.22164360121
-10216.556024645011
-10146.247425298801
-10095.93944504271
-10220.205151322883
-10152.640371680882
-10110.614842964595
-10151.53452271984
-10097.253222618674
-10193.435161112575
-10118.2590697764
-10096.45126997202
-10169.88305082121
-10086.89530673657
-10110.170311582408
-10265.874993362293
-10170.553591370575
-10114.48262043159
-10094.349329266752
-10017.690180616952
-10202.35227697698
-10217.015237731055
-10056.20131329631
-10114.07848285984
-10143.71162649295
-10116.863496513004
-10187.462945670499
-10158.131253154103
-10256.536728752728
-10202.24693816964
-10180.644278493339
-10198.988899749806
-10111.804274803417
-10091.146172846777
-10063.017762566973
-10007.577078760674
-10161.129938183087
-10198.970000631107
-10084.214602371156
-10083.766340536817
-10172.811616585226
-10101.828213802826
-10175.606995419532
-10214.030906984364
-10193.270050795749
-10111.21075724235
-10124.482345407563
-10057.448332630347
-10100.970226078865
-10171.802058670151
-10114.42504361094
-10122.239841260303
-10088.503292340643
-10171.096904636517
-10073.829961370284
-10145.06929350997
-10139.15487696664
-10112.758587841336
-10061.874807355533
-10166.013502724796
-10188.18123534574
-10168.045655796202
-10119.061767695142
-10136.211960967878
-10063.995561861066
-10158.765216804013
-10101.823517445719
-10112.548865954894
-10177.20729708243
-10171.91187104091
-10149.619383850104
-10227.117931390927
-10095.779648376705
-10157.779906123138
-10175.36385184101
-10173.008297393295
-10117.107934906979
-10100.927953976432
-10172.892688010863
-10149.843290008876
-10143.955668035238
-10125.699313585994
-10129.539979094578
-10144.897126087588
-10158.875511695893
-10099.999354418223
-10165.418688818902
-10166.219821097311
-10229.799765413894
-10140.467071630745
-10078.885389295974
-10161.914424858634
-10017.255433262655
-10105.370333714578
-10151.045231098931
-10165.583567312457
-10178.968906515913
-10282.692137010099
-10092.614717189514
-10214.115728929952
-10122.653064005472
-10228.481833617321
-10091.915621651731
-10119.381844850948
-10251.60817166588
-10167.71324919914
-10240.800300680776
-10166.678638757754
-10102.145822074692
-10139.044744221283
-10170.15545394276
-10134.938749454237
-10160.283024875596
-10184.479103593163
-10153.215807290437
-10138.12427206244
-10161.314237488556
-10118.552241449472
-10108.487938849643
-10118.405905847343
-10149.26992562976
-10110.023535828146
-10142.682802878693
-10128.674011447285
-10156.656063931114
-10156.822980528028
-10124.370325486605
-10143.111000290533
-10094.05803245754
-10108.419391402647
-10106.655233706304
-10166.885304484334
-10173.537788109728
-10102.409658348111
-10123.002742694625
-10134.949610319249
-10056.234758480685
-10145.464400531491
-10107.271721771298
-10108.934581564701
-10137.388284570334
-10169.856321861464
-10207.488234470084
-10178.148985432817
-10175.861890066815
-10154.118620497282
-10068.02946918751
-10150.36891344955
-10251.883517910966
-10136.694188635181
-10176.941508166654
-10144.530701802716
-10079.918689573919
-10152.297344363617
-10152.687126392888
-10221.533376901814
-10067.546034843786
-10156.254904595333
-10123.260189331322
-10130.860818047116
